"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"321587","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321588","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321592","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321593","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321594","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321595","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321596","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321597","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321602","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321603","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321604","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321605","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321606","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321607","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321613","","","","","2009-11-16","Retail store","","","ANDERSON","Pay Less Super Market","IN",""
"321614","","","","","2009-11-16","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"321615","","","","","2009-11-16","Retail store","","","ANDERSON","Pay Less Super Market","IN",""
"321622","OCEAN MIST","","","","2009-12-01","Retail store","PLU 4060","","CARRBORO","Food Lion","NC",""
"321623","OCEAN MIST","","","","2009-12-01","Retail store","PLU 4060","","CARRBORO","Food Lion","NC",""
"321624","","","","","2009-11-29","Retail store","","","PLEASANTON","Lucky Supermarket","CA",""
"321625","OCEAN MIST","","","","2009-12-01","Retail store","PLU 4060","","CARRBORO","Food Lion","NC",""
"321632","","","","","2009-12-02","Retail store","","","TRUSSVILLE","Food World","AL",""
"321633","","","","","2009-11-29","Retail store","","","PARADISE","Safeway","CA",""
"321634","","","","","2009-12-02","Retail store","","","TRUSSVILLE","Food World","AL",""
"321635","","","","","2009-11-29","Retail store","","","PARADISE","Safeway","CA",""
"321642","","","","","2009-11-17","Retail store","","","WATERBURY","Shop Rite","CT",""
"321643","","","","","2009-11-17","Retail store","","","WATERBURY","Shop Rite","CT",""
"321644","","","","","2009-11-18","Retail store","","","DENVER","Safeway","CO",""
"321645","","","","","2009-11-17","Retail store","","","WATERBURY","Shop Rite","CT",""
"321652","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321653","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321654","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321655","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321656","","","","","2001-03-25","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321657","","","","","2001-03-25","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321675","","","","","2001-08-05","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321676","","","","","2001-08-05","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321677","","","","","2001-08-06","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321678","","","","","2001-08-06","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321679","","","","","2001-08-06","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321694","","","","","2001-03-25","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"321695","","","","","2001-03-25","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"321696","","","","","2001-03-25","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321697","","","","","2001-03-25","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321698","","","","","2001-03-25","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321699","","","","","2001-03-25","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321719","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321720","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321721","","","","","2001-03-18","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321722","","","","","2001-03-18","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321723","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321724","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321725","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321726","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321727","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321728","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321764","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321765","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321766","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321767","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321768","","","","","2001-03-18","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"321769","","","","","2001-03-18","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"321770","","","","","2001-03-18","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"321771","","","","","2001-03-19","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321772","","","","","2001-03-19","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321811","","","","","2001-08-13","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321812","","","","","2001-08-13","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321813","","","","","2001-08-13","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321814","","","","","2001-08-12","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321815","","","","","2001-08-12","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321816","","","","","2001-08-12","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321846","","","","","2001-08-06","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321847","","","","","2001-08-06","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321848","","","","","2001-08-06","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321849","","","","","2001-08-05","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321881","","","","","2001-08-12","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"321882","","","","","2001-08-12","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321883","","","","","2001-08-12","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321884","","","","","2001-08-12","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321885","","","","","2001-08-13","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321886","","","","","2001-08-13","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321887","","","","","2001-08-13","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321902","LUCERNE MILK, 1%","2018-04-23","","CA2","2018-04-08","","1059 J 06-2796","","BONITA","VONS MARKET","CA","021130072446"
"321908","HEB MILK, 1%","2018-04-23","","TX1","2018-04-08","","PT7 A1 481841","","HOUSTON","HEB","TX","041220690756"
"321914","MILK 1% GREAT VALUE","2018-05-02","","NE1","2018-04-15","","03131913","","HASTINGS","WALMART","NE","078742352022"
"321921","ALTA DENA DAIRY PURE, 1% MILK","2018-04-28","","CA1","2018-04-16","","F3 PLT06101246","","PALMDALE","WALMART","CA","41900076818"
"321941","HYVEE MILK 2%","2018-04-24","","IA","2018-04-07","","46-138 2236 092","","ESTHERVILLE","HYVEE FOOD STORE","IA","NFY121QF5"
"321960","UNITED Q MILK 1%","2018-04-03","","PA1","2018-04-07","","39861645","","PITTSBURGH","SHOP N SAVE","PA","071580000711"
"321979","GREAT VALUE 1% MILK","2018-04-19","","KY1","2018-04-08","","A G1 21008","","HARRODSBURG","WALMART","KY","78742351889"
"322002","SHOPRITE 1% MILK","2018-04-17","","NJ1","2018-04-08","","6/1/1425","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190458011"
"322021","PRAIRIE FARMS, 1% MILK","2018-04-23","","IN1","2018-04-15","","10251855","","NEWBURGH","SCHNUCK MARKET","IN","72730232082"
"322044","SUNNYSIDE FARMS 1% MILK","2018-05-08","","CA3","2018-04-24","","L3PLT0671936","","LIVERMORE","LUCKY","CA","717544204824"
"322050","LAURA LYNN 1% MILK","2018-04-25","","GA1","2018-04-16","","E0914","","LOCUST GROVE","INGLES","GA","086854004807"
"322056","SE GROCERS 1% MILK","2018-05-07","","FL1","2018-04-23","","09551AF11297","","NEW PORT RICHEY","WINN DIXIE","FL","038259101148"
"322062","GREAT VALUE 1% MILK","2018-05-07","","TX2","2018-04-23","","223327F252","","GRAPEVINE","WALMART","TX","078742351889"
"322068","HARRIS TEETER, 1% MILK","2018-05-07","","NC2","2018-04-23","","3708705423","","CHARLOTTE","HARRIS TEETER","NC","072036631305"
"322074","LUCERNE MILK, 1%","2018-05-10","","CO1","2018-04-30","","810HB010605","","PEYTON","SAFEWAY","CO","21130070664"
"322080","STOP AND SHOP 1% MILK","2018-05-15","","NY1","2018-04-30","","1013341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008658"
"322086","PRAIRIE FARMS, 1% MILK","2018-04-30","","TN","2018-04-22","","101947125JG","","MEMPHIS","TARGET","TN","072730232082"
"322106","FOOD LION 1% MILK","2018-04-24","","NC1","2018-04-16","","A0931 37102","","ROANOKE RAPIDS","FOOD LION","NC","035826089762"
"322129","BASHAS 1% MILK","2018-04-30","","AZ1","2018-04-15","","1758 MCKW","","TUCSON","BASHAS MARKET","AZ","31903035172"
"322151","LUCERNE MILK, 1%","2018-05-02","","IL","2018-04-23","","17383131128","","CHICAGO","JEWEL","IL","021130070688"
"322174","QFC 1% MILK","2018-05-12","","WA1","2018-04-29","","41451928D2","","SEATTLE","QFC","WA","11110417435"
"322183","HOOD 1% MILK","2018-05-08","","MA","2018-04-29","","802F33308","","READING","STOP AND SHOP","MA","44100102523"
"322189","KEMPS SELECT 1% MILK","2018-05-15","","MN","2018-04-29","","27168F11451CG","","MINNEAPOLIS","CUB FOODS","MN","41483022233"
"322208","MEIJER 1% MILK","2018-05-18","","MI1","2018-05-07","","26784","","COMMERCE","MEIJER","MI","41250102694"
"322230","HEB MILK, SKIM","2018-04-24","","TX1","2018-04-08","","PT11081841","","HOUSTON","HEB","TX","41220436620"
"322237","LUCERNE MILK, SKIM","2018-04-21","","CA2","2018-04-08","","1120J06-2796","","BONITA","VONS  MARKET","CA","21130070121"
"322244","MILK SKIM GREAT VALUE","2018-04-25","","NE1","2018-04-15","","45619113","","HASTINGS","WALMART","NE","78742352039"
"322250","SHOPRITE SKIM MILK","2018-04-14","","NJ1","2018-04-08","","11146","","NEW BRUNSWICK","SAKER SHOPRITE","NJ","041190458028"
"322269","UNITED SKIM MILK","2018-04-19","","PA1","2018-04-07","","3986 1743","","PITTSBURGH","SHOP N SAVE","PA","071580000919"
"322288","HYVEE SKIM MILK","2018-04-19","","IA","2018-04-07","","46-138 2320 087","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450097115"
"322307","GREAT VALUE, SKIM MILK","2018-04-18","","KY1","2018-04-08","","0648 BHG21008","","HARRODSBURG","WALMART","KY","078742352039"
"322330","ALTA DENA DAIRY PURE SKIM MILK","2018-04-30","","CA1","2018-04-16","","F3 PLT06100557","","PALMDALE","WALMART","CA","041900077044"
"322350","MILK SKIM PRAIRIE FARMS","2018-04-27","","IN1","2018-04-15","","11291855","","NEWBURGH","SCHNUCK MARKET","IN","72730232167"
"322374","LAURA LYNN SKIM MILK","2018-04-23","","GA1","2018-04-16","","F0757","","LOCUST GROVE","INGLES","GA","086854013380"
"322380","HARRIS TEETER SKIM MILK","2018-05-07","","NC2","2018-04-22","","370870733","","CHARLOTTE","HARRIS TEETER","NC","72036631299"
"322387","GREAT VALUE, SKIM MILK","2018-05-02","","TX2","2018-04-23","","143833F254","","GRAPEVINE","WALMART","TX","078742352039"
"322393","SUNNYSIDE FARMS SKIM MILK","2018-05-08","","CA3","2018-04-24","","L2PLT067072052","","LIVERMORE","LUCKY","CA","717544204763"
"322399","SE GROCERS SKIM MILK","2018-05-09","","FL","2018-04-23","","0908CSF11297","","NEW PORT RICHEY","WINN DIXIE","FL","038259101155"
"322405","STOP AND SHOP SKIM MILK","2018-05-15","","NY1","2018-04-30","","0709341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008672"
"322411","VALUE CORNER SKIM MILK","2018-05-11","","CO1","2018-04-30","","810HB051422","","PEYTON","SAFEWAY","CO","79893155005"
"322417","FOOD LION SKIM MILK","2018-05-01","","NC1","2018-04-16","","A0858 37102","","ROANOKE RAPIDS","FOOD LION ","NC","035826089755"
"322440","QFC SKIM MILK","2018-05-12","","WA1","2018-04-29","","41451815A3","","SEATTLE","QFC","WA","11110420091"
"322449","DEANS DAIRY PURE SKIM MILK","2018-05-07","","IL1","2018-04-23","","17383180858","","CHICAGO","JEWEL","IL","041900077044"
"322472","PRAIRIE FARMS SKIM MILK","2018-04-30","","TN","2018-04-22","","092947125JG","","MEMPHIS","TARGET","TN","072730232167"
"322493","BASHAS SKIM MILK","2018-05-01","","AZ1","2018-04-15","","2010 TCKW","","TUCSON ","BASHAS MARKET","AZ","NFY121QH7"
"322515","HOOD SKIM MILK","2018-05-11","","MA","2018-04-29","","1057F33308","","READING","STOP AND SHOP","MA","44100110597"
"322521","KEMPS SELECT SKIM MILK","2018-05-15","","MN","2018-04-29","","27168F11624CG","","MINNEAPOLIS","CUB FOODS","MN","41483021786"
"322540","MEIJER SKIM MILK","2018-05-12","","MI1","2018-05-07","","26784","","COMMERCE","MEIJER","MI","41250102311"
"322561","LUCERNE MILK, WHOLE","2018-04-22","","CA2","2018-04-08","","1151 J 062796","","BONITA","VONS MARKET","CA","021130070107"
"322567","MILK, WHOLE PRAIRIE FARMS","2018-05-01","","IN1","2018-04-15","","1249 1855","","NEWBURGH","SCHNUCK MARKET","IN","072730212022"
"322589","GREAT VALUE WHOLE MILK","2018-04-23","","KY1","2018-04-08","","BHG21008","","HARRODSBURG","WALMART","KY","78742352008"
"322613","TURNERS WHOLE MILK","2018-04-22","","PA1","2018-04-07","","0731 095","","PITTSBURGH","SHOP N SAVE","PA","035733000041"
"322629","SHOPRITE WHOLE MILK","2018-04-17","","NJ1","2018-04-08","","1/1/0607","","NEW BRUNSWICK","SAKER SHOPRITE","NJ","41190457991"
"322648","LAND O LAKES WHOLE MILK","2018-04-24","","IA","2018-04-07","","46-138 0113 093","","ESTHERVILLE","FAREWAY","IA","034500614184"
"322667","DEANS DAIRY PURE WHOLE MILK","2018-04-28","","IL","2018-04-08","","17383091337","","CHICAGO","JEWEL","IL","41900076412"
"322690","MILK WHOLE GREAT VALUE","2018-04-29","","NE1","2018-04-15","","4381913","","HASTINGS","WALMART","NE","78742352008"
"322697","LAURA LYNN WHOLE MILK","2018-04-28","","GA1","2018-04-16","","E1023","","LOCUST GROVE","INGLES","GA","086854009123"
"322703","HEB MILK WHOLE","2018-04-24","","TX1","2018-04-08","","PT8B10826081841","","HOUSTON","HEB","TX","041220806126"
"322709","SE GROCERS WHOLE MILK","2018-05-07","","FL1","2018-04-23","","1217IAF11297","","NEW PORT RICHEY","WINN DIXIE","FL","38259101124"
"322716","SUNNYSIDE FARMS WHOLE MILK","2018-05-06","","CA3","2018-04-24","","L3PLT067071742","","LIVERMORE","LUCKY","CA","717544204855"
"322722","HARRIS TEETER WHOLE MILK","2018-05-03","","NC2","2018-04-23","","3708712583","","CHARLOTTE","HARRIS TEETER","NC","072036639967"
"322728","GREAT VALUE, WHOLE MILK","2018-05-01","","TX2","2018-04-23","","141159F254","","GRAPEVINE","WALMART","TX","078742352008"
"322735","STOP AND SHOP STORE BRAND","2018-05-12","","NY1","2018-04-30","","341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008627"
"322741","MARKET PANTRY WHOLE MILK","2018-04-26","","TN","2018-04-22","","1438 47125JG","","MEMPHIS","TARGET","TN","085239284018"
"322764","LUCERNE MILK WHOLE","2018-05-14","","CO1","2018-04-30","","8100434","","PEYTON","SAFEWAY","CO","21130070022"
"322770","PET DAIRY PURE WHOLE MILK","2018-04-26","","NC1","2018-04-16","","A1715","","ROANOKE RAPIDS","FOOD LION","NC","041900076412"
"322794","ALTA DENA DAIRY PURE WHOLE MILK","2018-04-30","","CA1","2018-04-16","","F3 PLT 06101927","","PALMDALE","WALMART","CA","041900076412"
"322815","BASHAS WHOLE MILK","2018-04-30","","AZ1","2018-04-15","","1106 MCRN","","TUCSON","BASHAS MARKET","AZ","031903000781"
"322837","HOOD WHOLE MILK","2018-05-11","","MA","2018-04-29","","8113303","","READING","STOP AND SHOP","MA","44100101892"
"322843","QFC WHOLE MILK","2018-05-12","","WA1","2018-04-29","","41451448","","SEATTLE","QFC","WA","11110401090"
"322852","KEMPS SELECT WHOLE MILK","2018-05-12","","MN","2018-04-29","","271681745","","MINNEAPOLIS","CUB FOODS","MN","41483022226"
"322872","MEIJER W HOLE MILK","2018-05-21","","MI1","2018-05-07","","26784","","COMMERCE","MEIJER","MI","41250102014"
"322894","","2015-07-14","","NC1","2015-06-02","","1213","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","54500101750"
"322895","","2015-08-04","","NC1","2015-06-02","","","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","054500101750"
"322900","","","","GA1","2015-06-02","","","","MCDONOUGH","PUBLIX SUPERMARKET","GA","54500101750"
"322901","","","","GA1","2015-06-02","","","","MCDONOUGH","PUBLIX SUPERMARKET","GA","54500101750"
"322902","","","","GA1","2015-06-02","","","","MCDONOUGH","PUBLIX SUPERMARKET","GA","54500101750"
"322903","","2015-07-06","","NJ1","2015-06-01","","EST 6911 472","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","54500101750"
"322904","","2015-07-06","","NJ1","2015-06-01","","EST 6911 472","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","54500101750"
"322905","","2015-06-29","","NJ1","2015-06-01","","EST 6911 471","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","54500101750"
"322911","","2015-07-17","","CA2","2015-05-31","","EST 756A 5 0704","","BONITA","VONS MARKET","CA","54500101750"
"322912","","2015-07-17","","CA2","2015-05-31","","EST 756A 5 0704","","BONITA","VONS MARKET","CA","54500101750"
"322913","","2015-07-17","","CA2","2015-05-31","","EST 756A 5 0704","","BONITA","VONS MARKET","CA","54500101750"
